Date,State,Total,Category,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30,day_of_week,month,week,is_holiday
2019-07-16,Alabama,117093583.77142857,Beverages,117427282.28888889,119429473.3936508,127104539.2952381,118428377.84126985,720871.1877019502,122265910.79206349,2937684.3419659496,1,7,29,0
2019-07-17,Alabama,116759885.25396825,Beverages,117093583.77142857,119095774.87619048,126770840.77777778,118094679.32380952,720871.1877019873,121932212.27460317,2937684.3419659347,2,7,29,0
2019-07-18,Alabama,116426186.73650794,Beverages,116759885.25396825,118762076.35873017,126437142.26031746,117760980.8063492,720871.1877020244,121598513.75714284,2937684.3419659208,3,7,29,0
2019-07-19,Alabama,116092488.21904762,Beverages,116426186.73650794,118428377.84126985,126103443.74285714,117427282.28888889,720871.1877020615,121264815.23968254,2937684.341965907,4,7,29,0
2019-07-20,Alabama,115758789.7015873,Beverages,116092488.21904762,118094679.32380952,125769745.22539683,117093583.77142857,720871.1877020985,120931116.72222224,2937684.341965893,5,7,29,0
2019-07-21,Alabama,115425091.18412699,Beverages,115758789.7015873,117760980.8063492,125436046.70793651,116759885.25396825,720871.1877021394,120597418.20476191,2937684.3419658793,6,7,29,0
2019-07-22,Alabama,115091392.66666667,Beverages,115425091.18412699,117427282.28888889,125102348.1904762,116426186.73650794,720871.1877021801,120263719.68730159,2937684.3419658653,0,7,30,0
2019-07-23,Alabama,114757694.14920636,Beverages,115091392.66666667,117093583.77142857,124768649.67301588,116092488.21904762,720871.187702221,119930021.16984127,2937684.3419658514,1,7,30,0
2019-07-24,Alabama,114423995.63174602,Beverages,114757694.14920636,116759885.25396825,124434951.15555556,115758789.7015873,720871.1877022617,119596322.65238096,2937684.3419658374,2,7,30,0
2019-07-25,Alabama,114090297.11428571,Beverages,114423995.63174602,116426186.73650794,124101252.63809524,115425091.18412699,720871.1877023063,119262624.13492063,2937684.3419658244,3,7,30,0
2019-07-26,Alabama,113756598.59682539,Beverages,114090297.11428571,116092488.21904762,123767554.12063493,115091392.66666667,720871.187702351,118928925.61746031,2937684.3419658113,4,7,30,0
2019-07-27,Alabama,113422900.07936507,Beverages,113756598.59682539,115758789.7015873,123433855.60317461,114757694.14920636,720871.1877023956,118595227.1,2937684.3419657988,5,7,30,0
2019-07-28,Alabama,113089201.56190476,Beverages,113422900.07936507,115425091.18412699,123100157.0857143,114423995.63174602,720871.1877024401,118261528.58253969,2937684.3419657857,6,7,30,0
2019-07-29,Alabama,112755503.04444444,Beverages,113089201.56190476,115091392.66666667,122766458.56825396,114090297.11428571,720871.1877024848,117927830.06507938,2937684.3419657727,0,7,31,0
2019-07-30,Alabama,112421804.52698413,Beverages,112755503.04444444,114757694.14920636,122432760.05079365,113756598.59682539,720871.1877025294,117594131.54761906,2937684.3419657606,1,7,31,0
2019-07-31,Alabama,112088106.00952381,Beverages,112421804.52698413,114423995.63174602,122099061.53333333,113422900.07936506,720871.187702574,117260433.03015873,2937684.3419657485,2,7,31,0
2019-08-01,Alabama,111754407.49206349,Beverages,112088106.00952381,114090297.11428571,121765363.01587301,113089201.56190476,720871.1877026223,116926734.51269841,2937684.341965737,3,8,31,0
2019-08-02,Alabama,111420708.97460318,Beverages,111754407.49206349,113756598.59682539,121431664.4984127,112755503.04444444,720871.1877026706,116593035.9952381,2937684.3419657247,4,8,31,0
2019-08-03,Alabama,111087010.45714286,Beverages,111420708.97460318,113422900.07936507,121097965.98095238,112421804.52698413,720871.1877027189,116259337.47777778,2937684.341965712,5,8,31,0
2019-08-04,Alabama,110753311.93968254,Beverages,111087010.45714286,113089201.56190476,120764267.46349207,112088106.00952382,720871.1877027672,115925638.96031745,2937684.3419657,6,8,31,0
2019-08-05,Alabama,110419613.42222223,Beverages,110753311.93968254,112755503.04444444,120430568.94603175,111754407.49206349,720871.1877028155,115591940.44285713,2937684.341965688,0,8,32,0
2019-08-06,Alabama,110085914.90476191,Beverages,110419613.42222223,112421804.52698413,120096870.42857143,111420708.97460318,720871.1877028638,115258241.92539684,2937684.341965676,1,8,32,0
2019-08-07,Alabama,109752216.3873016,Beverages,110085914.90476191,112088106.00952381,119763171.91111112,111087010.45714286,720871.1877029121,114924543.40793651,2937684.341965664,2,8,32,0
2019-08-08,Alabama,109418517.86984128,Beverages,109752216.3873016,111754407.49206349,119429473.3936508,110753311.93968253,720871.1877029605,114590844.8904762,2937684.341965652,3,8,32,0
2019-08-09,Alabama,109084819.35238095,Beverages,109418517.86984128,111420708.97460318,119095774.87619048,110419613.42222223,720871.1877030088,114257146.37301587,2937684.34196564,4,8,32,0
2019-08-10,Alabama,108751120.83492063,Beverages,109084819.35238095,111087010.45714286,118762076.35873017,110085914.9047619,720871.1877030608,113923447.85555555,2937684.341965629,5,8,32,0
2019-08-11,Alabama,108417422.31746031,Beverages,108751120.83492063,110753311.93968254,118428377.84126985,109752216.38730158,720871.1877031128,113589749.33809523,2937684.341965617,6,8,32,0
2019-08-12,Alabama,108083723.8,Beverages,108417422.31746031,110419613.42222223,118094679.32380952,109418517.86984126,720871.1877031649,113256050.82063492,2937684.341965606,0,8,33,1
2019-08-13,Alabama,108131210.28333333,Beverages,108083723.8,110085914.90476191,117760980.8063492,109084819.35238096,720871.1877032169,112922352.30317459,2937684.3419655957,1,8,33,0
2019-08-14,Alabama,108178696.76666667,Beverages,108131210.28333333,109752216.3873016,117427282.28888889,108805575.83503401,642815.5481000711,112601359.9524074,2916784.500704128,2,8,33,0
2019-08-15,Alabama,108226183.25,Beverages,108178696.76666667,109418517.86984128,117093583.77142857,108580787.31780045,520001.74071418354,112293073.76833335,2877621.952842266,3,8,33,1
2019-08-16,Alabama,108273669.73333333,Beverages,108226183.25,109084819.35238095,116759885.25396825,108410453.80068026,374892.8468623177,111997493.7509524,2822411.6051578103,4,8,33,0
2019-08-17,Alabama,108321156.21666667,Beverages,108273669.73333333,108751120.83492063,116426186.73650794,108294575.28367345,228478.31720789382,111714619.90026456,2753055.824571867,5,8,33,0
2019-08-18,Alabama,108368642.7,Beverages,108321156.21666667,108417422.31746031,116092488.21904762,108233151.76678005,114801.86935710293,111444452.21626982,2671220.767147222,6,8,33,0
2019-08-19,Alabama,108416129.18333334,Beverages,108368642.7,108083723.8,115758789.7015873,108226183.25,102582.52840301528,111186990.69896825,2578391.3972758586,0,8,34,0
2019-08-20,Alabama,108463615.66666666,Beverages,108416129.18333334,108131210.28333333,115425091.18412699,108273669.73333333,102582.52840295779,110942235.3483598,2475912.4803328514,1,8,34,0
2019-08-21,Alabama,108511102.14999999,Beverages,108463615.66666666,108178696.76666667,115091392.66666667,108321156.21666667,102582.52840289658,110710186.16444445,2365020.157873568,2,8,34,0
2019-08-22,Alabama,108558588.63333333,Beverages,108511102.14999999,108226183.25,114757694.14920636,108368642.7,102582.52840283535,110490843.14722222,2246867.162860219,3,8,34,0
2019-08-23,Alabama,108606075.11666666,Beverages,108558588.63333333,108273669.73333333,114423995.63174602,108416129.18333332,102582.52840277413,110284206.29669312,2122543.820042833,4,8,34,0
2019-08-24,Alabama,108653561.6,Beverages,108606075.11666666,108321156.21666667,114090297.11428571,108463615.66666666,102582.52840271292,110090275.61285715,1993096.4558455974,5,8,34,1
2019-08-25,Alabama,108701048.08333333,Beverages,108653561.6,108368642.7,113756598.59682539,108511102.14999999,102582.52840265169,109909051.09571429,1859544.5897915033,6,8,34,0
2019-08-26,Alabama,108748534.56666666,Beverages,108701048.08333333,108416129.18333334,113422900.07936507,108558588.63333333,102582.52840259047,109740532.74526456,1722898.2481685737,0,8,35,0
2019-08-27,Alabama,108796021.05,Beverages,108748534.56666666,108463615.66666666,113089201.56190476,108606075.11666666,102582.52840252925,109584720.56150794,1584176.94215496,1,8,35,0
2019-08-28,Alabama,108843507.53333333,Beverages,108796021.05,108511102.14999999,112755503.04444444,108653561.60000001,102582.5284024643,109441614.54444443,1444432.364481945,2,8,35,0
2019-08-29,Alabama,108890994.01666667,Beverages,108843507.53333333,108558588.63333333,112421804.52698413,108701048.08333334,102582.52840239934,109311214.69407406,1304777.8538408568,3,8,35,0
2019-08-30,Alabama,108938480.5,Beverages,108890994.01666667,108606075.11666666,112088106.00952381,108748534.56666668,102582.5284023344,109193521.01039682,1166429.4826539138,4,8,35,0
2019-08-31,Alabama,108985966.98333333,Beverages,108938480.5,108653561.6,111754407.49206349,108796021.05,102582.52840226944,109088533.4934127,1030766.8117377657,5,8,35,0
2019-09-01,Alabama,109033453.46666667,Beverages,108985966.98333333,108701048.08333333,111420708.97460318,108843507.53333333,102582.52840220448,108996252.14312169,899426.7651309173,6,9,35,0
2019-09-02,Alabama,109080939.95,Beverages,109033453.46666667,108748534.56666666,111087010.45714286,108890994.01666665,102582.52840213953,108916676.95952381,774452.2732918126,0,9,36,0
2019-09-03,Alabama,109128426.43333334,Beverages,109080939.95,108796021.05,110753311.93968254,108938480.5,102582.52840207457,108849807.94261906,658525.1091250618,1,9,36,0
2019-09-04,Alabama,109175912.91666666,Beverages,109128426.43333334,108843507.53333333,110419613.42222223,108985966.98333335,102582.52840200963,108795645.09240742,555297.2682402224,2,9,36,0
2019-09-05,Alabama,109223399.39999999,Beverages,109175912.91666666,108890994.01666667,110085914.90476191,109033453.46666667,102582.52840194094,108754188.40888888,469705.2417982949,3,9,36,0
2019-09-06,Alabama,109270885.88333333,Beverages,109223399.39999999,108938480.5,109752216.3873016,109080939.95,102582.52840187225,108725437.89206348,407681.97285969096,4,9,36,0
2019-09-07,Alabama,109318372.36666666,Beverages,109270885.88333333,108985966.98333333,109418517.86984128,109128426.43333332,102582.52840180355,108709393.54193121,373956.0151440513,5,9,36,0
2019-09-08,Alabama,109365858.85,Beverages,109318372.36666666,109033453.46666667,109084819.35238095,109175912.91666666,102582.52840173486,108706055.35849208,367803.9924541976,6,9,36,0
2019-09-09,Alabama,109413345.33333333,Beverages,109365858.85,109080939.95,108751120.83492063,109223399.4,102582.52840166615,108715423.34174603,381121.7218958209,0,9,37,0
2019-09-10,Alabama,109460831.81666666,Beverages,109413345.33333333,109128426.43333334,108417422.31746031,109270885.88333333,102582.52840159746,108737497.49169312,401873.2855948832,1,9,37,1
2019-09-11,Alabama,109508318.3,Beverages,109460831.81666666,109175912.91666666,108083723.8,109318372.36666666,102582.52840152876,108772277.80833334,418042.90772710775,2,9,37,0
2019-09-12,Alabama,109555804.78333333,Beverages,109508318.3,109223399.39999999,108131210.28333333,109365858.85,102582.52840145634,108819764.29166667,418042.9077271176,3,9,37,0
2019-09-13,Alabama,109603291.26666667,Beverages,109555804.78333333,109270885.88333333,108178696.76666667,109413345.33333333,102582.52840138391,108867250.77499999,418042.9077271274,4,9,37,0
2019-09-14,Alabama,109650777.75,Beverages,109603291.26666667,109318372.36666666,108226183.25,109460831.81666668,102582.52840131149,108914737.25833334,418042.9077271373,5,9,37,0
2019-09-15,Alabama,109698264.23333333,Beverages,109650777.75,109365858.85,108273669.73333333,109508318.29999998,102582.52840123905,108962223.74166666,418042.9077271472,6,9,37,0
2019-09-16,Alabama,109745750.71666667,Beverages,109698264.23333333,109413345.33333333,108321156.21666667,109555804.78333332,102582.52840116662,109009710.22499998,418042.90772715706,0,9,38,0
2019-09-17,Alabama,109793237.2,Beverages,109745750.71666667,109460831.81666666,108368642.7,109603291.26666667,102582.5284010942,109057196.70833333,418042.90772716695,1,9,38,0
2019-09-18,Alabama,109840723.68333334,Beverages,109793237.2,109508318.3,108416129.18333334,109650777.75,102582.52840102177,109104683.19166666,418042.9077271768,2,9,38,0
2019-09-19,Alabama,109888210.16666666,Beverages,109840723.68333334,109555804.78333333,108463615.66666666,109698264.23333333,102582.52840094935,109152169.675,418042.9077271867,3,9,38,0
2019-09-20,Alabama,109935696.64999999,Beverages,109888210.16666666,109603291.26666667,108511102.14999999,109745750.71666667,102582.52840087318,109199656.15833333,418042.90772719483,4,9,38,0
2019-09-21,Alabama,109983183.13333333,Beverages,109935696.64999999,109650777.75,108558588.63333333,109793237.20000002,102582.52840079703,109247142.64166667,418042.907727203,5,9,38,0
2019-09-22,Alabama,110030669.61666666,Beverages,109983183.13333333,109698264.23333333,108606075.11666666,109840723.68333335,102582.52840072087,109294629.125,418042.9077272112,6,9,38,0
2019-09-23,Alabama,110078156.1,Beverages,110030669.61666666,109745750.71666667,108653561.6,109888210.16666667,102582.5284006447,109342115.60833333,418042.90772721934,0,9,39,0
2019-09-24,Alabama,110125642.58333333,Beverages,110078156.1,109793237.2,108701048.08333333,109935696.64999999,102582.52840056855,109389602.09166667,418042.90772722755,1,9,39,0
2019-09-25,Alabama,110173129.06666666,Beverages,110125642.58333333,109840723.68333334,108748534.56666666,109983183.13333333,102582.52840049239,109437088.57499999,418042.9077272357,2,9,39,0
2019-09-26,Alabama,110220615.55,Beverages,110173129.06666666,109888210.16666666,108796021.05,110030669.61666666,102582.52840041624,109484575.05833334,418042.9077272439,3,9,39,0
2019-09-27,Alabama,110268102.03333333,Beverages,110220615.55,109935696.64999999,108843507.53333333,110078156.1,102582.52840033633,109532061.54166667,418042.90772725205,4,9,39,0
2019-09-28,Alabama,110315588.51666667,Beverages,110268102.03333333,109983183.13333333,108890994.01666667,110125642.58333333,102582.52840025643,109579548.025,418042.90772726026,5,9,39,0
2019-09-29,Alabama,110363075.0,Beverages,110315588.51666667,110030669.61666666,108938480.5,110173129.06666665,102582.52840017652,109627034.50833334,418042.9077272684,6,9,39,0
2019-09-30,Alabama,110410561.48333333,Beverages,110363075.0,110078156.1,108985966.98333333,110220615.54999998,102582.52840009663,109674520.99166666,418042.9077272766,0,9,40,0
2019-10-01,Alabama,110458047.96666667,Beverages,110410561.48333333,110125642.58333333,109033453.46666667,110268102.03333333,102582.52840001673,109722007.475,418042.90772728476,1,10,40,0
2019-10-02,Alabama,110505534.45,Beverages,110458047.96666667,110173129.06666666,109080939.95,110315588.51666667,102582.52839993683,109769493.95833333,418042.907727293,2,10,40,1
2019-10-03,Alabama,110553020.93333334,Beverages,110505534.45,110220615.55,109128426.43333334,110363075.0,102582.52839985694,109816980.44166666,418042.9077273011,3,10,40,0
2019-10-04,Alabama,110600507.41666666,Beverages,110553020.93333334,110268102.03333333,109175912.91666666,110410561.48333333,102582.52839977703,109864466.92499998,418042.9077273093,4,10,40,0
2019-10-05,Alabama,110647993.89999999,Beverages,110600507.41666666,110315588.51666667,109223399.39999999,110458047.96666667,102582.52839969339,109911953.40833333,418042.9077273158,5,10,40,0
2019-10-06,Alabama,110695480.38333333,Beverages,110647993.89999999,110363075.0,109270885.88333333,110505534.45,102582.52839960973,109959439.89166667,418042.9077273223,6,10,40,0
2019-10-07,Alabama,110742966.86666666,Beverages,110695480.38333333,110410561.48333333,109318372.36666666,110553020.93333332,102582.52839952608,110006926.375,418042.90772732877,0,10,41,0
2019-10-08,Alabama,110790453.35,Beverages,110742966.86666666,110458047.96666667,109365858.85,110600507.41666666,102582.52839944245,110054412.85833333,418042.90772733523,1,10,41,1
2019-10-09,Alabama,110837939.83333333,Beverages,110790453.35,110505534.45,109413345.33333333,110647993.89999999,102582.5283993588,110101899.34166667,418042.90772734175,2,10,41,0
2019-10-10,Alabama,110885426.31666666,Beverages,110837939.83333333,110553020.93333334,109460831.81666666,110695480.38333334,102582.52839927515,110149385.82499999,418042.9077273482,3,10,41,0
2019-10-11,Alabama,110932912.8,Beverages,110885426.31666666,110600507.41666666,109508318.3,110742966.86666666,102582.5283991915,110196872.30833334,418042.90772735473,4,10,41,0
